attendance_id,employee_id,attendance_date,status,check_in,check_out,overtime_hours,year,month,month_name,day_name
ATT010277,EMP02899,2026-01-01,Work From Home,08:01:00,17:54:00,0.0,2026,1,January,Thursday
ATT036896,EMP02899,2026-01-25,Work From Home,10:50:00,19:42:00,0.0,2026,1,January,Sunday
ATT000285,EMP02899,2026-03-19,Present,10:14:00,18:22:00,0.0,2026,3,March,Thursday
ATT036776,EMP02899,2026-04-16,Present,10:38:00,19:35:00,0.0,2026,4,April,Thursday
ATT018536,EMP02899,2026-06-26,Present,08:49:00,17:56:00,0.0,2026,6,June,Friday
ATT026850,EMP02899,2026-06-28,Present,10:58:00,19:15:00,0.0,2026,6,June,Sunday
ATT002903,EMP02899,2026-07-22,Present,09:32:00,18:00:00,0.0,2026,7,July,Wednesday
ATT024690,EMP02900,2025-01-19,Present,08:18:00,20:55:00,0.0,2025,1,January,Sunday
ATT001985,EMP02900,2025-01-28,Present,08:27:00,17:03:00,0.0,2025,1,January,Tuesday
ATT014978,EMP02900,2025-04-25,Half Day,08:36:00,20:26:00,9.8,2025,4,April,Friday
ATT039541,EMP02900,2025-05-24,Present,08:18:00,20:37:00,0.0,2025,5,May,Saturday
ATT004446,EMP02900,2025-06-03,Present,08:13:00,18:07:00,0.0,2025,6,June,Tuesday
ATT008131,EMP02900,2025-07-04,Present,10:22:00,18:24:00,0.0,2025,7,July,Friday
ATT032670,EMP02900,2026-02-15,Present,09:43:00,20:46:00,0.0,2026,2,February,Sunday
ATT000446,EMP02900,2026-03-02,Present,10:54:00,19:40:00,0.0,2026,3,March,Monday
ATT025680,EMP02900,2026-03-03,Present,08:00:00,17:35:00,0.0,2026,3,March,Tuesday
ATT041036,EMP02900,2026-03-09,Absent,,,0.0,2026,3,March,Monday
ATT031691,EMP02900,2026-05-21,Present,09:59:00,19:53:00,0.0,2026,5,May,Thursday
ATT027156,EMP02900,2026-06-13,Present,09:36:00,20:42:00,0.0,2026,6,June,Saturday
ATT031865,EMP02900,2026-07-01,On Leave,,,0.0,2026,7,July,Wednesday
ATT005029,EMP02901,2025-03-08,On Leave,,,0.0,2025,3,March,Saturday
ATT015884,EMP02901,2025-03-21,Present,08:27:00,20:12:00,0.0,2025,3,March,Friday
ATT023452,EMP02901,2025-05-16,Present,09:40:00,17:47:00,1.3,2025,5,May,Friday
ATT027403,EMP02901,2025-08-13,Present,08:05:00,20:45:00,0.0,2025,8,August,Wednesday
ATT019204,EMP02901,2025-09-03,Present,09:17:00,19:13:00,0.0,2025,9,September,Wednesday
ATT015000,EMP02901,2025-10-01,Present,09:18:00,17:17:00,0.0,2025,10,October,Wednesday
ATT002688,EMP02901,2025-11-21,Present,09:20:00,19:27:00,0.0,2025,11,November,Friday
ATT008860,EMP02901,2025-11-24,Present,09:48:00,20:31:00,0.0,2025,11,November,Monday
ATT016382,EMP02901,2026-05-07,Present,10:24:00,20:40:00,0.0,2026,5,May,Thursday
ATT012638,EMP02902,2025-02-01,Present,09:04:00,20:18:00,0.0,2025,2,February,Saturday
ATT024968,EMP02902,2025-03-13,Present,10:01:00,20:57:00,0.0,2025,3,March,Thursday
ATT015768,EMP02902,2025-06-30,Present,08:30:00,20:59:00,1.0,2025,6,June,Monday
ATT001557,EMP02902,2025-09-04,Present,09:12:00,20:09:00,0.0,2025,9,September,Thursday
ATT013791,EMP02902,2025-09-20,Present,09:00:00,18:15:00,2.9,2025,9,September,Saturday
ATT005190,EMP02902,2025-10-17,Present,08:20:00,20:29:00,0.0,2025,10,October,Friday
ATT034865,EMP02902,2025-12-10,Present,09:45:00,20:00:00,0.0,2025,12,December,Wednesday
ATT038395,EMP02902,2025-12-26,Present,08:02:00,18:59:00,0.0,2025,12,December,Friday
ATT023871,EMP02902,2026-02-17,Work From Home,10:38:00,19:07:00,0.0,2026,2,February,Tuesday
ATT041120,EMP02902,2026-04-20,Present,09:23:00,18:01:00,0.0,2026,4,April,Monday
ATT016653,EMP02902,2026-07-03,Present,10:00:00,20:46:00,0.0,2026,7,July,Friday
ATT012866,EMP02903,2025-02-20,Present,09:33:00,20:35:00,0.0,2025,2,February,Thursday
ATT032308,EMP02903,2025-04-01,Present,08:28:00,20:42:00,0.0,2025,4,April,Tuesday
ATT018327,EMP02903,2025-05-06,Present,09:19:00,19:19:00,0.0,2025,5,May,Tuesday
ATT027094,EMP02903,2025-06-17,On Leave,,,0.0,2025,6,June,Tuesday
ATT036017,EMP02903,2025-06-28,Present,09:33:00,17:48:00,0.0,2025,6,June,Saturday
ATT025920,EMP02903,2025-10-01,Present,10:23:00,19:35:00,0.0,2025,10,October,Wednesday
ATT020116,EMP02903,2025-12-21,On Leave,,,0.0,2025,12,December,Sunday
ATT013847,EMP02903,2026-02-14,Present,10:37:00,18:42:00,2.4,2026,2,February,Saturday
ATT027039,EMP02903,2026-03-22,Present,08:32:00,17:28:00,0.0,2026,3,March,Sunday
ATT005170,EMP02903,2026-03-29,Present,09:03:00,19:56:00,0.0,2026,3,March,Sunday
ATT028632,EMP02903,2026-04-15,Present,09:22:00,18:20:00,0.0,2026,4,April,Wednesday
ATT006407,EMP02903,2026-05-02,Present,08:14:00,18:23:00,0.0,2026,5,May,Saturday
ATT018451,EMP02903,2026-05-13,Work From Home,09:10:00,19:14:00,0.0,2026,5,May,Wednesday
ATT030011,EMP02904,2025-02-04,Absent,,,0.0,2025,2,February,Tuesday
ATT023162,EMP02904,2025-05-21,Present,09:15:00,20:15:00,0.0,2025,5,May,Wednesday
ATT027010,EMP02904,2025-06-17,Present,09:45:00,19:06:00,0.0,2025,6,June,Tuesday
ATT005012,EMP02904,2025-06-29,Present,09:57:00,17:51:00,0.7,2025,6,June,Sunday
ATT000521,EMP02904,2025-07-09,Half Day,10:52:00,20:17:00,0.0,2025,7,July,Wednesday
ATT015885,EMP02904,2025-08-13,Present,10:29:00,20:57:00,0.0,2025,8,August,Wednesday
ATT011245,EMP02904,2025-10-16,Present,08:49:00,20:58:00,0.0,2025,10,October,Thursday
ATT010364,EMP02904,2025-10-29,Present,09:12:00,18:17:00,2.1,2025,10,October,Wednesday
ATT030153,EMP02904,2025-11-10,Present,09:52:00,17:29:00,0.0,2025,11,November,Monday
ATT023720,EMP02904,2026-01-18,Present,10:02:00,18:59:00,0.0,2026,1,January,Sunday
ATT001708,EMP02904,2026-03-31,Present,09:02:00,18:55:00,1.8,2026,3,March,Tuesday
ATT039631,EMP02904,2026-04-28,Present,08:50:00,19:45:00,0.0,2026,4,April,Tuesday
ATT021951,EMP02904,2026-07-18,Present,10:51:00,17:30:00,0.0,2026,7,July,Saturday
ATT010477,EMP02905,2025-02-19,Absent,,,0.0,2025,2,February,Wednesday
ATT029996,EMP02905,2025-05-29,Present,08:54:00,17:37:00,0.0,2025,5,May,Thursday
ATT030953,EMP02905,2025-09-12,Present,08:23:00,17:04:00,0.0,2025,9,September,Friday
ATT037140,EMP02905,2025-10-12,Present,10:15:00,19:18:00,0.0,2025,10,October,Sunday
ATT013836,EMP02905,2025-10-17,Present,08:39:00,17:30:00,0.0,2025,10,October,Friday
ATT008071,EMP02905,2025-12-05,Absent,,,0.0,2025,12,December,Friday
ATT030061,EMP02905,2026-01-30,Present,09:36:00,19:49:00,0.0,2026,1,January,Friday
ATT035168,EMP02905,2026-02-04,Absent,,,0.0,2026,2,February,Wednesday
ATT036614,EMP02905,2026-02-08,Absent,,,0.0,2026,2,February,Sunday
ATT002043,EMP02905,2026-03-01,On Leave,,,0.0,2026,3,March,Sunday
ATT010490,EMP02906,2025-03-27,Present,08:47:00,17:10:00,0.0,2025,3,March,Thursday
ATT035804,EMP02906,2025-05-27,Present,10:40:00,19:37:00,0.0,2025,5,May,Tuesday
ATT034491,EMP02906,2025-05-31,Present,10:31:00,20:11:00,0.0,2025,5,May,Saturday
ATT016575,EMP02906,2025-06-11,Absent,,,0.0,2025,6,June,Wednesday
ATT007332,EMP02906,2025-07-24,Present,08:57:00,20:59:00,0.0,2025,7,July,Thursday
ATT008843,EMP02906,2025-09-01,Present,09:03:00,18:21:00,0.0,2025,9,September,Monday
ATT016426,EMP02906,2025-11-22,Present,08:54:00,20:52:00,0.0,2025,11,November,Saturday
ATT011170,EMP02906,2025-11-23,Present,08:03:00,17:07:00,0.0,2025,11,November,Sunday
ATT038772,EMP02906,2025-12-16,Present,09:49:00,17:49:00,0.0,2025,12,December,Tuesday
ATT030692,EMP02906,2026-02-23,On Leave,,,0.0,2026,2,February,Monday
ATT007657,EMP02906,2026-04-08,On Leave,,,0.0,2026,4,April,Wednesday
ATT019191,EMP02907,2025-01-17,Half Day,09:46:00,18:23:00,0.0,2025,1,January,Friday
ATT003174,EMP02907,2025-01-26,Present,08:24:00,18:17:00,3.5,2025,1,January,Sunday
ATT031443,EMP02907,2025-02-07,Present,08:26:00,20:52:00,0.0,2025,2,February,Friday
ATT024831,EMP02907,2025-02-28,Absent,,,0.0,2025,2,February,Friday
ATT032907,EMP02907,2025-03-20,Present,10:36:00,20:25:00,0.0,2025,3,March,Thursday
ATT022497,EMP02907,2025-03-29,Absent,,,0.0,2025,3,March,Saturday
ATT041985,EMP02907,2025-04-09,Present,08:59:00,19:38:00,0.0,2025,4,April,Wednesday
ATT035863,EMP02907,2025-04-22,Work From Home,10:38:00,18:53:00,0.0,2025,4,April,Tuesday
ATT021899,EMP02907,2025-06-29,Present,10:20:00,17:12:00,0.0,2025,6,June,Sunday
ATT004313,EMP02907,2025-07-28,Present,08:13:00,17:02:00,0.0,2025,7,July,Monday
ATT028543,EMP02907,2025-08-11,Present,10:16:00,18:46:00,0.0,2025,8,August,Monday
ATT005803,EMP02907,2025-08-28,Present,08:37:00,20:51:00,0.0,2025,8,August,Thursday
ATT001468,EMP02907,2025-09-19,Present,08:16:00,19:02:00,0.0,2025,9,September,Friday
ATT008919,EMP02907,2025-09-20,On Leave,,,0.0,2025,9,September,Saturday
ATT036832,EMP02907,2025-10-25,Work From Home,09:58:00,17:24:00,0.0,2025,10,October,Saturday
ATT027968,EMP02907,2025-10-31,Present,10:37:00,19:01:00,0.7,2025,10,October,Friday
ATT038173,EMP02907,2025-11-28,Present,08:49:00,20:12:00,0.0,2025,11,November,Friday
ATT007881,EMP02907,2026-01-28,On Leave,,,0.0,2026,1,January,Wednesday
ATT001441,EMP02907,2026-02-07,Present,10:43:00,19:58:00,0.0,2026,2,February,Saturday
ATT009054,EMP02907,2026-03-12,Present,10:36:00,18:42:00,0.0,2026,3,March,Thursday
ATT001997,EMP02907,2026-04-20,On Leave,,,0.0,2026,4,April,Monday
ATT029837,EMP02907,2026-05-08,Work From Home,09:01:00,18:08:00,0.0,2026,5,May,Friday
ATT015057,EMP02907,2026-06-17,Present,09:46:00,17:43:00,0.0,2026,6,June,Wednesday
ATT035555,EMP02907,2026-06-24,Present,09:49:00,19:39:00,0.0,2026,6,June,Wednesday
ATT026275,EMP02908,2025-02-05,Present,10:28:00,19:59:00,2.2,2025,2,February,Wednesday
ATT037868,EMP02908,2025-02-26,Present,09:23:00,18:33:00,0.0,2025,2,February,Wednesday
ATT025471,EMP02908,2025-05-10,Present,09:07:00,17:32:00,0.0,2025,5,May,Saturday
ATT013265,EMP02908,2025-08-03,Absent,,,0.0,2025,8,August,Sunday
ATT000994,EMP02908,2025-11-06,Work From Home,08:35:00,19:47:00,0.0,2025,11,November,Thursday
ATT032250,EMP02908,2025-12-09,Present,10:13:00,18:56:00,0.0,2025,12,December,Tuesday
ATT007493,EMP02908,2026-03-16,Present,09:15:00,17:33:00,0.0,2026,3,March,Monday
ATT001533,EMP02908,2026-04-27,On Leave,,,0.0,2026,4,April,Monday
ATT006307,EMP02909,2025-01-18,Work From Home,08:15:00,18:32:00,0.0,2025,1,January,Saturday
ATT000083,EMP02909,2025-03-15,Present,10:32:00,19:48:00,0.0,2025,3,March,Saturday
ATT005465,EMP02909,2025-04-29,Present,08:19:00,18:35:00,0.0,2025,4,April,Tuesday
ATT024701,EMP02909,2025-05-15,Present,08:17:00,19:54:00,1.0,2025,5,May,Thursday
ATT000350,EMP02909,2025-06-09,Present,09:27:00,19:20:00,0.0,2025,6,June,Monday
ATT017555,EMP02909,2025-06-19,Present,08:40:00,19:03:00,0.0,2025,6,June,Thursday
ATT007897,EMP02909,2025-09-26,Present,09:58:00,17:01:00,1.3,2025,9,September,Friday
ATT001748,EMP02909,2026-01-31,Absent,,,0.0,2026,1,January,Saturday
ATT011235,EMP02909,2026-02-09,Present,08:33:00,20:52:00,0.0,2026,2,February,Monday
ATT010144,EMP02909,2026-02-24,Present,08:33:00,19:27:00,0.0,2026,2,February,Tuesday
ATT009029,EMP02909,2026-05-04,Present,10:52:00,18:55:00,0.0,2026,5,May,Monday
ATT003493,EMP02909,2026-05-22,Present,10:18:00,17:24:00,2.4,2026,5,May,Friday
ATT036574,EMP02910,2025-04-27,Work From Home,10:19:00,20:31:00,0.0,2025,4,April,Sunday
ATT003996,EMP02910,2025-05-11,Present,09:38:00,20:16:00,0.0,2025,5,May,Sunday
ATT004172,EMP02910,2025-07-11,Absent,,,0.0,2025,7,July,Friday
ATT026769,EMP02910,2025-08-30,Present,09:52:00,19:25:00,0.0,2025,8,August,Saturday
ATT000515,EMP02910,2025-09-02,Half Day,10:12:00,17:36:00,0.0,2025,9,September,Tuesday
ATT013285,EMP02910,2025-09-25,Present,08:39:00,17:09:00,2.5,2025,9,September,Thursday
ATT029338,EMP02910,2025-11-21,Present,10:16:00,20:47:00,0.0,2025,11,November,Friday
ATT037364,EMP02910,2026-04-18,Present,10:13:00,17:05:00,0.0,2026,4,April,Saturday
ATT022683,EMP02910,2026-05-28,Work From Home,10:51:00,20:22:00,0.0,2026,5,May,Thursday
ATT027627,EMP02910,2026-06-02,Present,10:37:00,20:55:00,3.9,2026,6,June,Tuesday
ATT008008,EMP02910,2026-06-19,Half Day,08:59:00,19:45:00,0.0,2026,6,June,Friday
ATT017101,EMP02910,2026-07-16,Work From Home,09:21:00,20:12:00,0.0,2026,7,July,Thursday
ATT017916,EMP02911,2025-01-03,Present,10:51:00,20:11:00,0.0,2025,1,January,Friday
ATT028878,EMP02911,2025-02-11,On Leave,,,0.0,2025,2,February,Tuesday
ATT013330,EMP02911,2025-04-17,Work From Home,08:42:00,17:09:00,0.0,2025,4,April,Thursday
ATT010631,EMP02911,2025-06-07,Present,08:03:00,17:43:00,0.0,2025,6,June,Saturday
ATT019508,EMP02911,2025-08-23,Present,09:23:00,18:43:00,0.0,2025,8,August,Saturday
ATT009345,EMP02911,2025-10-17,Half Day,08:54:00,17:20:00,0.0,2025,10,October,Friday
ATT030516,EMP02911,2026-01-08,Present,09:21:00,17:57:00,0.0,2026,1,January,Thursday
ATT022763,EMP02911,2026-01-10,Present,10:48:00,19:33:00,0.0,2026,1,January,Saturday
ATT033327,EMP02911,2026-02-16,On Leave,,,0.0,2026,2,February,Monday
ATT017443,EMP02911,2026-04-13,Present,10:54:00,17:02:00,0.0,2026,4,April,Monday
ATT017911,EMP02911,2026-04-16,Present,09:08:00,20:00:00,0.0,2026,4,April,Thursday
ATT037141,EMP02911,2026-04-22,Present,08:13:00,17:59:00,0.0,2026,4,April,Wednesday
ATT011086,EMP02911,2026-05-21,On Leave,,,0.0,2026,5,May,Thursday
ATT021093,EMP02911,2026-06-22,Present,10:36:00,19:05:00,0.0,2026,6,June,Monday
ATT013528,EMP02912,2025-01-09,Work From Home,10:33:00,18:54:00,0.0,2025,1,January,Thursday
ATT028463,EMP02912,2025-02-24,Present,10:08:00,20:06:00,0.0,2025,2,February,Monday
ATT039756,EMP02912,2025-05-01,Work From Home,08:21:00,20:05:00,0.0,2025,5,May,Thursday
ATT022809,EMP02912,2025-07-14,Present,08:46:00,17:34:00,0.0,2025,7,July,Monday
ATT017227,EMP02912,2025-10-01,Present,09:49:00,17:55:00,0.0,2025,10,October,Wednesday
ATT023407,EMP02912,2025-11-08,Present,10:40:00,19:31:00,2.8,2025,11,November,Saturday
ATT011450,EMP02912,2025-11-30,Present,09:10:00,18:23:00,0.0,2025,11,November,Sunday
ATT024147,EMP02912,2025-12-15,Present,08:12:00,17:21:00,3.8,2025,12,December,Monday
ATT018316,EMP02912,2026-01-14,Present,10:23:00,17:44:00,0.0,2026,1,January,Wednesday
ATT029186,EMP02912,2026-02-07,Present,09:58:00,20:01:00,0.0,2026,2,February,Saturday
ATT019126,EMP02912,2026-02-27,Work From Home,10:24:00,17:44:00,0.0,2026,2,February,Friday
ATT022062,EMP02912,2026-06-09,Work From Home,10:30:00,19:56:00,0.0,2026,6,June,Tuesday
ATT039518,EMP02912,2026-06-28,Work From Home,09:54:00,17:26:00,0.0,2026,6,June,Sunday
ATT019408,EMP02913,2025-02-11,Present,10:04:00,19:07:00,0.0,2025,2,February,Tuesday
ATT020058,EMP02913,2025-03-04,Present,09:40:00,20:46:00,2.1,2025,3,March,Tuesday
ATT015188,EMP02913,2025-03-16,Present,08:14:00,17:45:00,2.7,2025,3,March,Sunday
ATT029809,EMP02913,2025-03-26,On Leave,,,0.0,2025,3,March,Wednesday
ATT022326,EMP02913,2025-08-08,Present,09:21:00,19:12:00,1.7,2025,8,August,Friday
ATT016499,EMP02913,2025-08-24,Present,10:06:00,18:29:00,0.0,2025,8,August,Sunday
ATT007985,EMP02913,2025-09-22,Present,10:08:00,20:04:00,0.0,2025,9,September,Monday
ATT019328,EMP02913,2025-10-12,Half Day,10:51:00,19:47:00,0.0,2025,10,October,Sunday
ATT031208,EMP02913,2026-06-29,On Leave,,,0.0,2026,6,June,Monday
ATT032793,EMP02914,2025-03-18,Present,10:09:00,20:33:00,3.9,2025,3,March,Tuesday
ATT025445,EMP02914,2025-04-08,Absent,,,0.0,2025,4,April,Tuesday
ATT020024,EMP02914,2025-04-09,Absent,,,0.0,2025,4,April,Wednesday
ATT036349,EMP02914,2025-04-17,Present,10:44:00,18:44:00,0.0,2025,4,April,Thursday
ATT031188,EMP02914,2025-05-29,Absent,,,0.0,2025,5,May,Thursday
ATT023868,EMP02914,2025-05-30,Present,09:43:00,20:01:00,0.0,2025,5,May,Friday
ATT000814,EMP02914,2025-07-10,Present,10:01:00,18:30:00,0.0,2025,7,July,Thursday
ATT006145,EMP02914,2026-01-06,Present,10:27:00,17:51:00,0.0,2026,1,January,Tuesday
ATT001340,EMP02914,2026-01-22,On Leave,,,0.0,2026,1,January,Thursday
ATT028948,EMP02914,2026-07-09,Present,09:40:00,19:56:00,0.0,2026,7,July,Thursday
ATT007395,EMP02914,2026-07-22,Present,09:51:00,19:36:00,0.0,2026,7,July,Wednesday
ATT040673,EMP02915,2025-01-29,Present,08:14:00,17:40:00,0.0,2025,1,January,Wednesday
ATT039977,EMP02915,2025-04-07,Present,09:35:00,18:41:00,0.0,2025,4,April,Monday
ATT026671,EMP02915,2025-06-25,On Leave,,,0.0,2025,6,June,Wednesday
ATT029634,EMP02915,2025-07-10,Present,08:05:00,20:11:00,0.0,2025,7,July,Thursday
ATT016380,EMP02915,2025-07-18,Present,10:36:00,17:00:00,3.2,2025,7,July,Friday
ATT011946,EMP02915,2025-08-17,Present,10:30:00,18:02:00,2.9,2025,8,August,Sunday
ATT011156,EMP02915,2025-09-05,Half Day,08:55:00,20:23:00,0.0,2025,9,September,Friday
ATT006001,EMP02915,2025-09-30,Present,10:57:00,19:18:00,0.9,2025,9,September,Tuesday
ATT021034,EMP02915,2025-12-25,Present,10:11:00,18:31:00,2.1,2025,12,December,Thursday
ATT016942,EMP02915,2025-12-29,Present,08:51:00,18:46:00,0.0,2025,12,December,Monday
ATT029142,EMP02915,2026-02-15,Present,10:13:00,19:06:00,0.0,2026,2,February,Sunday
ATT017478,EMP02915,2026-05-11,Present,09:18:00,20:03:00,0.0,2026,5,May,Monday
ATT011682,EMP02915,2026-05-24,Present,08:29:00,19:19:00,0.0,2026,5,May,Sunday
ATT012205,EMP02915,2026-06-13,Present,09:56:00,20:10:00,0.0,2026,6,June,Saturday
ATT023913,EMP02916,2025-01-19,Work From Home,08:03:00,19:35:00,0.0,2025,1,January,Sunday
ATT011137,EMP02916,2025-01-31,Half Day,08:47:00,17:51:00,0.0,2025,1,January,Friday
ATT004724,EMP02916,2025-06-29,Absent,,,0.0,2025,6,June,Sunday
ATT027607,EMP02916,2025-11-22,Present,09:05:00,17:12:00,0.0,2025,11,November,Saturday
ATT033483,EMP02916,2025-12-23,Present,10:54:00,18:35:00,0.0,2025,12,December,Tuesday
ATT026009,EMP02916,2026-04-17,Present,09:32:00,20:54:00,0.0,2026,4,April,Friday
ATT007184,EMP02916,2026-06-15,Present,10:44:00,17:01:00,0.0,2026,6,June,Monday
ATT034825,EMP02916,2026-06-27,On Leave,,,0.0,2026,6,June,Saturday
ATT000485,EMP02917,2025-03-28,Present,10:26:00,17:13:00,0.0,2025,3,March,Friday
ATT003140,EMP02917,2025-05-14,Present,08:29:00,17:34:00,0.0,2025,5,May,Wednesday
ATT017396,EMP02917,2025-05-20,Present,10:57:00,18:58:00,1.7,2025,5,May,Tuesday
ATT030932,EMP02917,2025-05-24,Absent,,,0.0,2025,5,May,Saturday
ATT004368,EMP02917,2025-08-11,Present,10:30:00,20:20:00,0.0,2025,8,August,Monday
ATT009291,EMP02917,2025-12-21,Present,08:42:00,18:57:00,0.0,2025,12,December,Sunday
ATT020812,EMP02917,2026-01-26,Present,08:13:00,19:48:00,0.0,2026,1,January,Monday
ATT029037,EMP02917,2026-02-12,Present,08:20:00,20:25:00,2.8,2026,2,February,Thursday
ATT037497,EMP02917,2026-03-16,Present,08:19:00,20:02:00,0.0,2026,3,March,Monday
ATT003556,EMP02917,2026-04-19,Work From Home,08:07:00,20:30:00,0.0,2026,4,April,Sunday
ATT019160,EMP02917,2026-05-06,Present,09:02:00,18:47:00,0.0,2026,5,May,Wednesday
ATT002287,EMP02917,2026-05-31,On Leave,,,0.0,2026,5,May,Sunday
ATT015787,EMP02918,2025-02-22,Present,10:00:00,20:41:00,0.0,2025,2,February,Saturday
ATT020448,EMP02918,2025-03-12,Present,09:49:00,17:00:00,0.8,2025,3,March,Wednesday
ATT001412,EMP02918,2025-03-14,Present,10:53:00,18:40:00,0.0,2025,3,March,Friday
ATT016297,EMP02918,2025-04-05,Present,10:16:00,20:35:00,0.0,2025,4,April,Saturday
ATT029121,EMP02918,2025-05-15,Absent,,,0.0,2025,5,May,Thursday
ATT031902,EMP02918,2025-06-14,Half Day,09:35:00,19:29:00,0.0,2025,6,June,Saturday
ATT016507,EMP02918,2025-07-22,On Leave,,,0.0,2025,7,July,Tuesday
ATT022762,EMP02918,2025-08-04,Present,09:20:00,17:29:00,0.0,2025,8,August,Monday
ATT006889,EMP02918,2025-08-28,Half Day,10:53:00,17:25:00,0.0,2025,8,August,Thursday
ATT004391,EMP02918,2025-11-05,Present,10:23:00,20:39:00,2.2,2025,11,November,Wednesday
ATT036692,EMP02918,2025-12-30,Work From Home,08:18:00,17:48:00,0.0,2025,12,December,Tuesday
ATT026519,EMP02918,2026-02-14,On Leave,,,0.0,2026,2,February,Saturday
ATT012735,EMP02918,2026-04-20,Present,10:44:00,17:14:00,0.0,2026,4,April,Monday
ATT006018,EMP02918,2026-06-04,Present,09:15:00,18:02:00,3.6,2026,6,June,Thursday
ATT016290,EMP02918,2026-06-17,Present,08:19:00,17:24:00,0.0,2026,6,June,Wednesday
ATT011322,EMP02919,2025-02-16,Present,08:08:00,19:34:00,2.4,2025,2,February,Sunday
ATT003390,EMP02919,2025-03-18,Present,09:43:00,20:27:00,0.0,2025,3,March,Tuesday
ATT020520,EMP02919,2025-04-13,Half Day,10:12:00,17:37:00,0.0,2025,4,April,Sunday
ATT001763,EMP02919,2025-05-07,Half Day,09:17:00,19:12:00,0.0,2025,5,May,Wednesday
ATT038284,EMP02919,2025-05-20,Work From Home,10:49:00,19:50:00,0.0,2025,5,May,Tuesday
ATT022890,EMP02919,2025-09-08,Present,08:10:00,17:27:00,0.0,2025,9,September,Monday
ATT004358,EMP02919,2025-12-18,Work From Home,10:30:00,17:56:00,0.0,2025,12,December,Thursday
ATT026472,EMP02919,2026-01-02,Present,10:57:00,18:24:00,0.0,2026,1,January,Friday
ATT017754,EMP02919,2026-04-01,Present,09:28:00,20:20:00,0.0,2026,4,April,Wednesday
ATT020245,EMP02920,2025-01-01,Present,10:11:00,19:54:00,0.0,2025,1,January,Wednesday
ATT021048,EMP02920,2025-01-20,Present,10:42:00,17:16:00,0.0,2025,1,January,Monday
ATT031807,EMP02920,2025-01-29,Present,10:25:00,19:52:00,0.0,2025,1,January,Wednesday
ATT018218,EMP02920,2025-03-03,Present,09:49:00,19:20:00,0.0,2025,3,March,Monday
ATT039648,EMP02920,2025-10-15,Present,09:16:00,19:56:00,0.0,2025,10,October,Wednesday
ATT026677,EMP02920,2025-12-09,Present,08:48:00,18:15:00,0.0,2025,12,December,Tuesday
ATT003290,EMP02920,2025-12-24,Work From Home,08:14:00,18:31:00,0.0,2025,12,December,Wednesday
ATT030217,EMP02920,2026-03-06,Present,09:35:00,18:11:00,0.0,2026,3,March,Friday
ATT000579,EMP02920,2026-04-06,Present,10:14:00,20:27:00,0.0,2026,4,April,Monday
ATT022407,EMP02920,2026-06-22,Half Day,08:57:00,19:13:00,0.0,2026,6,June,Monday
ATT028508,EMP02920,2026-06-30,Present,09:38:00,18:33:00,0.0,2026,6,June,Tuesday
ATT030481,EMP02920,2026-07-02,Present,09:59:00,18:07:00,0.0,2026,7,July,Thursday
ATT031735,EMP02921,2025-01-17,Present,09:48:00,18:06:00,0.0,2025,1,January,Friday
ATT003005,EMP02921,2025-02-05,Present,09:50:00,20:33:00,0.0,2025,2,February,Wednesday
ATT009512,EMP02921,2025-04-03,Present,10:22:00,19:26:00,0.0,2025,4,April,Thursday
ATT013157,EMP02921,2025-04-06,Present,08:28:00,19:12:00,0.0,2025,4,April,Sunday
ATT033882,EMP02921,2025-04-09,Present,09:02:00,19:35:00,3.3,2025,4,April,Wednesday
ATT001247,EMP02921,2025-04-16,Present,10:20:00,17:46:00,0.0,2025,4,April,Wednesday
ATT004456,EMP02921,2025-05-03,Present,09:41:00,17:16:00,0.0,2025,5,May,Saturday
ATT037713,EMP02921,2025-05-14,Present,09:33:00,20:49:00,0.0,2025,5,May,Wednesday
ATT018872,EMP02921,2025-06-03,Present,10:28:00,17:59:00,0.0,2025,6,June,Tuesday
