leave_id,employee_id,leave_type,start_date,end_date,days_taken,status
LV04223,EMP01978,Sick Leave,2026-02-28,2026-03-09,9,Pending
LV04224,EMP01180,Unpaid Leave,2025-05-13,2025-05-17,4,Rejected
LV04225,EMP01592,Earned Leave,2025-12-20,2025-12-29,9,Rejected
LV04226,EMP00870,Sick Leave,2025-12-09,2025-12-11,2,Pending
LV04227,EMP01175,Earned Leave,2025-12-19,2025-12-23,4,Rejected
LV04228,EMP01212,Sick Leave,2026-06-19,2026-06-25,6,Rejected
LV04229,EMP00752,Paternity Leave,2026-07-06,2026-07-16,10,Pending
LV04230,EMP02332,Paternity Leave,2025-10-18,2025-10-19,1,Rejected
LV04231,EMP03013,Earned Leave,2025-03-10,2025-03-19,9,Approved
LV04232,EMP02716,Unpaid Leave,2025-08-04,2025-08-05,1,Pending
LV04233,EMP01331,Unpaid Leave,2025-02-22,2025-02-26,4,Pending
LV04234,EMP01334,Maternity Leave,2025-01-17,2025-01-25,8,Rejected
LV04235,EMP02053,Unpaid Leave,2025-03-25,2025-04-04,10,Pending
LV04236,EMP01467,Paternity Leave,2026-05-31,2026-06-01,1,Approved
LV04237,EMP03123,Maternity Leave,2026-01-13,2026-01-21,8,Approved
LV04238,EMP01360,Maternity Leave,2025-11-09,2025-11-19,10,Approved
LV04239,EMP01246,Paternity Leave,2025-10-08,2025-10-12,4,Pending
LV04240,EMP00510,Sick Leave,2025-09-10,2025-09-17,7,Approved
LV04241,EMP00333,Sick Leave,2025-10-03,2025-10-05,2,Approved
LV04242,EMP01260,Paternity Leave,2026-07-04,2026-07-11,7,Rejected
LV04243,EMP94968,Unpaid Leave,2025-05-24,2025-05-29,5,Approved
LV04244,EMP00825,Earned Leave,2025-02-03,2025-02-12,9,Rejected
LV04245,EMP01396,Casual Leave,2025-04-27,2025-05-04,7,Rejected
LV04246,EMP01596,Unpaid Leave,2025-03-23,2025-03-31,8,Approved
LV04247,EMP01155,Paternity Leave,2026-03-18,2026-03-26,8,Approved
LV04248,EMP02503,Earned Leave,2025-03-04,2025-03-06,2,Approved
LV04249,EMP02444,Sick Leave,2025-05-10,2025-05-14,4,Pending
LV04250,EMP00788,Paternity Leave,2025-12-01,2025-12-02,1,Approved
LV04251,EMP02526,Paternity Leave,2026-04-13,2026-04-16,3,Pending
LV04252,EMP00115,Maternity Leave,2025-02-21,2025-02-25,4,Rejected
LV04253,EMP02572,Sick Leave,2025-07-14,2025-07-20,6,Pending
LV04254,EMP00892,Paternity Leave,2025-10-11,2025-10-21,10,Pending
LV04255,EMP00684,Earned Leave,2026-05-10,2026-05-17,7,Rejected
LV04256,EMP02487,Sick Leave,2025-02-23,2025-03-04,9,Pending
LV04257,EMP01294,Sick Leave,2026-04-03,2026-04-13,10,Rejected
LV04258,EMP02650,Earned Leave,2025-03-21,2025-03-22,1,Pending
LV04259,EMP02433,Earned Leave,2025-03-10,2025-03-18,8,Pending
LV04260,EMP02141,Sick Leave,2025-06-12,2025-06-22,10,Pending
LV04261,EMP02788,Paternity Leave,2025-06-07,2025-06-12,5,Pending
LV04262,EMP02883,Sick Leave,2025-04-30,2025-05-06,6,Approved
LV04263,EMP01138,Casual Leave,2025-01-17,2025-01-21,4,Pending
LV04264,EMP01364,Maternity Leave,2026-01-18,2026-01-25,7,Rejected
LV04265,EMP02309,Paternity Leave,2025-04-10,2025-04-13,3,Rejected
LV04266,EMP01514,Earned Leave,2026-03-27,2026-04-04,8,Approved
LV04267,EMP02629,Maternity Leave,2025-05-29,2025-06-02,4,Rejected
LV04268,EMP00891,Paternity Leave,2026-05-16,2026-05-26,10,Pending
LV04269,EMP00598,Earned Leave,2025-08-27,2025-09-06,10,Rejected
LV04270,EMP00008,Unpaid Leave,2025-08-18,2025-08-21,3,Pending
LV04271,EMP00924,Casual Leave,2025-06-05,2025-06-12,7,Rejected
LV04272,EMP02504,Sick Leave,2025-04-28,2025-05-02,4,Approved
LV04273,EMP00997,Maternity Leave,2025-07-08,2025-07-12,4,Approved
LV04274,EMP00462,Sick Leave,2025-07-19,2025-07-20,1,Approved
LV04275,EMP02361,Casual Leave,2025-10-06,2025-10-09,3,Rejected
LV04276,EMP00375,Maternity Leave,2026-04-18,2026-04-26,8,Approved
LV04277,EMP01063,Casual Leave,2025-02-11,2025-02-19,8,Approved
LV04278,EMP02704,Earned Leave,2025-08-06,2025-08-13,7,Rejected
LV04279,EMP01933,Unpaid Leave,2025-03-15,2025-03-22,7,Rejected
LV04280,EMP00176,Maternity Leave,2026-06-20,2026-06-22,2,Rejected
LV04281,EMP00099,Unpaid Leave,2025-12-08,2025-12-15,7,Approved
LV04282,EMP01553,Paternity Leave,2025-11-05,2025-11-08,3,Approved
LV04283,EMP02763,Paternity Leave,2025-03-31,2025-04-06,6,Approved
LV04284,EMP01081,Paternity Leave,2025-02-22,2025-03-03,9,Approved
LV04285,EMP00848,Paternity Leave,2026-06-26,2026-07-05,9,Pending
LV04286,EMP01740,Sick Leave,2026-06-11,2026-06-13,2,Rejected
LV04287,EMP00712,Sick Leave,2025-07-11,2025-07-18,7,Rejected
LV04288,EMP02084,Paternity Leave,2026-06-14,2026-06-22,8,Pending
LV04289,EMP02379,Unpaid Leave,2026-02-04,2026-02-14,10,Approved
LV04290,EMP00235,Sick Leave,2025-04-08,2025-04-10,2,Approved
LV04291,EMP02122,Sick Leave,2026-07-09,2026-07-14,5,Approved
LV04292,EMP01260,Sick Leave,2025-11-27,2025-11-30,3,Rejected
LV04293,EMP02669,Earned Leave,2026-05-09,2026-05-15,6,Rejected
LV04294,EMP01139,Paternity Leave,2025-06-29,2025-07-03,4,Rejected
LV04295,EMP00387,Sick Leave,2025-07-29,2025-08-02,4,Rejected
LV04296,EMP01110,Earned Leave,2025-09-16,2025-09-25,9,Rejected
LV04297,EMP00019,Sick Leave,2026-03-30,2026-04-07,8,Rejected
LV04298,EMP01984,Casual Leave,2025-08-24,2025-08-29,5,Rejected
LV04299,EMP01889,Maternity Leave,2025-09-15,2025-09-20,5,Pending
LV04300,EMP02482,Paternity Leave,2025-12-01,2025-12-05,4,Approved
LV04301,EMP00201,Sick Leave,2025-01-05,2025-01-12,7,Rejected
LV04302,EMP02865,Earned Leave,2025-04-29,2025-05-08,9,Rejected
LV04303,EMP01864,Casual Leave,2026-02-27,2026-03-06,7,Pending
LV04304,EMP01894,Unpaid Leave,2025-08-30,2025-09-04,5,Pending
LV04305,EMP00235,Earned Leave,2025-09-03,2025-09-10,7,Rejected
LV04306,EMP01390,Maternity Leave,2025-02-03,2025-02-12,9,Approved
LV04307,EMP01166,Paternity Leave,2025-09-16,2025-09-24,8,Pending
LV04308,EMP01808,Earned Leave,2025-01-28,2025-02-03,6,Approved
LV04309,EMP02697,Unpaid Leave,2026-02-11,2026-02-13,2,Pending
LV04310,EMP01317,Paternity Leave,2025-07-28,2025-08-03,6,Rejected
LV04311,EMP02088,Casual Leave,2025-10-05,2025-10-14,9,Rejected
LV04312,EMP01182,Unpaid Leave,2025-01-25,2025-01-27,2,Rejected
LV04313,EMP03002,Paternity Leave,2025-08-02,2025-08-03,1,Pending
LV04314,EMP01737,Unpaid Leave,2026-03-05,2026-03-10,5,Rejected
LV04315,EMP00810,Sick Leave,2025-06-23,2025-06-29,6,Pending
LV04316,EMP03173,Maternity Leave,2025-02-10,2025-02-19,9,Approved
LV04317,EMP01462,Casual Leave,2025-09-04,2025-09-11,7,Approved
LV04318,EMP00314,Maternity Leave,2026-03-21,2026-03-23,2,Approved
LV04319,EMP03166,Sick Leave,2026-01-07,2026-01-17,10,Approved
LV04320,EMP02924,Sick Leave,2026-04-08,2026-04-18,10,Approved
LV04321,EMP02905,Maternity Leave,2026-03-24,2026-04-02,9,Rejected
LV04322,EMP01613,Maternity Leave,2025-12-11,2025-12-19,8,Pending
LV04323,EMP02400,Maternity Leave,2025-05-02,2025-05-05,3,Pending
LV04324,EMP01502,Earned Leave,2025-06-11,2025-06-21,10,Pending
LV04325,EMP02551,Casual Leave,2025-09-14,2025-09-18,4,Pending
LV04326,EMP02968,Sick Leave,2026-07-04,2026-07-14,10,Rejected
LV04327,EMP00934,Casual Leave,2026-01-09,2026-01-18,9,Rejected
LV04328,EMP02482,Earned Leave,2025-08-08,2025-08-14,6,Approved
LV04329,EMP02736,Earned Leave,2026-03-03,2026-03-09,6,Pending
LV04330,EMP01691,Paternity Leave,2025-06-16,2025-06-18,2,Pending
LV04331,EMP01257,Sick Leave,2026-05-17,2026-05-24,7,Rejected
LV04332,EMP00885,Sick Leave,2025-01-28,2025-02-07,10,Rejected
LV04333,EMP00242,Sick Leave,2025-09-02,2025-09-05,3,Approved
LV04334,EMP02224,Unpaid Leave,2026-02-25,2026-02-27,2,Rejected
LV04335,EMP02077,Paternity Leave,2026-03-19,2026-03-23,4,Approved
LV04336,EMP00902,Earned Leave,2026-03-10,2026-03-14,4,Pending
LV04337,EMP01507,Paternity Leave,2025-08-29,2025-09-03,5,Approved
LV04338,EMP01548,Unpaid Leave,2026-02-15,2026-02-25,10,Pending
LV04339,EMP00185,Earned Leave,2025-04-23,2025-04-25,2,Approved
LV04340,EMP01597,Maternity Leave,2025-03-21,2025-03-22,1,Pending
LV04341,EMP01882,Sick Leave,2025-07-08,2025-07-17,9,Pending
LV04342,EMP00832,Earned Leave,2025-09-25,2025-09-26,1,Rejected
LV04343,EMP00440,Paternity Leave,2025-07-25,2025-07-27,2,Pending
LV04344,EMP01578,Maternity Leave,2025-07-03,2025-07-06,3,Approved
LV04345,EMP00567,Unpaid Leave,2025-12-17,2025-12-23,6,Pending
LV04346,EMP02637,Unpaid Leave,2025-05-08,2025-05-14,6,Approved
LV04347,EMP02033,Paternity Leave,2025-09-27,2025-10-02,5,Approved
LV04348,EMP02954,Unpaid Leave,2025-10-07,2025-10-09,2,Approved
LV04349,EMP02428,Sick Leave,2026-06-23,2026-06-28,5,Rejected
LV04350,EMP97007,Earned Leave,2026-07-06,2026-07-11,5,Rejected
LV04351,EMP01817,Maternity Leave,2026-04-27,2026-05-05,8,Approved
LV04352,EMP02951,Casual Leave,2025-07-21,2025-07-24,3,Pending
LV04353,EMP01785,Paternity Leave,2025-12-13,2025-12-22,9,Approved
LV04354,EMP01915,Paternity Leave,2025-10-18,2025-10-23,5,Pending
LV04355,EMP00400,Paternity Leave,2026-01-27,2026-02-03,7,Approved
LV04356,EMP00345,Earned Leave,2025-11-02,2025-11-08,6,Approved
LV04357,EMP02341,Paternity Leave,2025-09-22,2025-09-29,7,Approved
LV04358,EMP00454,Casual Leave,2025-03-23,2025-03-28,5,Approved
LV04359,EMP01898,Paternity Leave,2026-03-05,2026-03-11,6,Approved
LV04360,EMP01734,Maternity Leave,2025-04-16,2025-04-24,8,Rejected
LV04361,EMP01972,Casual Leave,2025-01-01,2025-01-10,9,Rejected
LV04362,EMP00166,Paternity Leave,2026-03-26,2026-03-31,5,Approved
LV04363,EMP01239,Maternity Leave,2026-04-02,2026-04-05,3,Approved
LV04364,EMP03113,Maternity Leave,2025-08-12,2025-08-13,1,Pending
LV04365,EMP00293,Earned Leave,2026-04-12,2026-04-17,5,Pending
LV04366,EMP01960,Maternity Leave,2025-10-31,2025-11-06,6,Approved
LV04367,EMP00043,Earned Leave,2025-05-03,2025-05-10,7,Pending
LV04368,EMP03065,Casual Leave,2025-06-24,2025-07-02,8,Approved
LV04369,EMP02161,Maternity Leave,2026-04-23,2026-04-24,1,Approved
LV04370,EMP00724,Casual Leave,2025-02-15,2025-02-24,9,Approved
LV04371,EMP00237,Sick Leave,2025-12-29,2026-01-07,9,Rejected
LV04372,EMP00199,Paternity Leave,2025-03-30,2025-04-06,7,Approved
LV04373,EMP02564,Paternity Leave,2025-06-26,2025-07-03,7,Rejected
LV04374,EMP03081,Casual Leave,2025-01-14,2025-01-22,8,Pending
LV04375,EMP01529,Unpaid Leave,2025-10-03,2025-10-08,5,Approved
LV04376,EMP01298,Maternity Leave,2025-12-28,2026-01-07,10,Rejected
LV04377,EMP02373,Casual Leave,2025-04-06,2025-04-07,1,Pending
LV04378,EMP01750,Sick Leave,2026-02-25,2026-02-26,1,Approved
LV04379,EMP00415,Maternity Leave,2025-09-23,2025-09-24,1,Pending
LV04380,EMP02859,Paternity Leave,2026-05-14,2026-05-22,8,Approved
LV04381,EMP02106,Paternity Leave,2025-08-06,2025-08-09,3,Pending
LV04382,EMP01631,Maternity Leave,2026-04-29,2026-05-06,7,Approved
LV04383,EMP00813,Maternity Leave,2025-04-17,2025-04-22,5,Pending
LV04384,EMP02552,Maternity Leave,2026-04-14,2026-04-17,3,Pending
LV04385,EMP01118,Sick Leave,2026-05-21,2026-05-23,2,Approved
LV04386,EMP00967,Earned Leave,2025-11-17,2025-11-18,1,Approved
LV04387,EMP02097,Maternity Leave,2026-01-19,2026-01-29,10,Approved
LV04388,EMP02889,Unpaid Leave,2026-07-06,2026-07-12,6,Approved
LV04389,EMP01167,Earned Leave,2026-05-29,2026-06-02,4,Approved
LV04390,EMP02071,Unpaid Leave,2025-06-29,2025-06-30,1,Approved
LV04391,EMP03025,Sick Leave,2025-07-19,2025-07-29,10,Approved
LV04392,EMP01874,Earned Leave,2026-05-06,2026-05-13,7,Rejected
LV04393,EMP00365,Casual Leave,2025-02-11,2025-02-17,6,Rejected
LV04394,EMP00019,Maternity Leave,2025-10-19,2025-10-29,10,Pending
LV04395,EMP00542,Maternity Leave,2026-05-11,2026-05-13,2,Approved
LV04396,EMP02017,Maternity Leave,2025-03-04,2025-03-05,1,Approved
LV04397,EMP00116,Earned Leave,2025-11-20,2025-11-29,9,Approved
LV04398,EMP00480,Paternity Leave,2026-02-11,2026-02-20,9,Pending
LV04399,EMP00786,Paternity Leave,2025-06-12,2025-06-22,10,Pending
LV04400,EMP01215,Unpaid Leave,2026-03-17,2026-03-23,6,Approved
LV04401,EMP02218,Casual Leave,2026-04-29,2026-05-07,8,Pending
LV04402,EMP00198,Casual Leave,2025-03-26,2025-04-04,9,Approved
LV04403,EMP02367,Earned Leave,2026-01-02,2026-01-07,5,Pending
LV04404,EMP00992,Maternity Leave,2026-02-28,2026-03-10,10,Rejected
LV04405,EMP00353,Casual Leave,2025-07-17,2025-07-21,4,Pending
LV04406,EMP02822,Paternity Leave,2026-02-13,2026-02-16,3,Rejected
LV04407,EMP00114,Unpaid Leave,2025-05-11,2025-05-16,5,Rejected
LV04408,EMP02269,Maternity Leave,2025-02-06,2025-02-07,1,Approved
LV04409,EMP02247,Maternity Leave,2026-05-18,2026-05-22,4,Pending
LV04410,EMP01077,Paternity Leave,2025-11-05,2025-11-06,1,Approved
LV04411,EMP00211,Sick Leave,2025-07-28,2025-08-02,5,Rejected
LV04412,EMP00065,Earned Leave,2025-08-02,2025-08-12,10,Pending
LV04413,EMP02276,Paternity Leave,2025-02-03,2025-02-09,6,Rejected
LV04414,EMP01166,Maternity Leave,2025-01-02,2025-01-06,4,Pending
LV04415,EMP01922,Unpaid Leave,2026-06-05,2026-06-07,2,Approved
LV04416,EMP00752,Sick Leave,2025-02-08,2025-02-11,3,Pending
LV04417,EMP02177,Paternity Leave,2025-10-09,2025-10-19,10,Rejected
LV04418,EMP02850,Sick Leave,2025-11-15,2025-11-22,7,Rejected
LV04419,EMP01411,Paternity Leave,2025-06-20,2025-06-24,4,Rejected
LV04420,EMP03076,Sick Leave,2026-03-01,2026-03-10,9,Approved
LV04421,EMP01325,Casual Leave,2026-06-28,2026-07-03,5,Pending
LV04422,EMP00057,Casual Leave,2025-10-30,2025-10-31,1,Approved
LV04423,EMP01491,Casual Leave,2026-03-01,2026-03-05,4,Approved
LV04424,EMP01781,Casual Leave,2026-03-12,2026-03-19,7,Approved
LV04425,EMP01239,Casual Leave,2026-04-26,2026-05-03,7,Rejected
LV04426,EMP00801,Unpaid Leave,2026-04-05,2026-04-07,2,Pending
LV04427,EMP01044,Unpaid Leave,2025-04-30,2025-05-09,9,Pending
LV04428,EMP00630,Casual Leave,2026-02-28,2026-03-04,4,Approved
LV04429,EMP02442,Unpaid Leave,2026-03-07,2026-03-08,1,Rejected
LV04430,EMP03156,Unpaid Leave,2026-04-15,2026-04-20,5,Rejected
LV04431,EMP02393,Earned Leave,2025-02-23,2025-03-04,9,Pending
LV04432,EMP01371,Casual Leave,2026-05-07,2026-05-16,9,Rejected
LV04433,EMP02479,Unpaid Leave,2025-02-26,2025-03-02,4,Approved
LV04434,EMP00015,Unpaid Leave,2025-11-11,2025-11-21,10,Approved
LV04435,EMP90500,Casual Leave,2026-05-23,2026-05-31,8,Rejected
LV04436,EMP01397,Unpaid Leave,2026-07-03,2026-07-10,7,Rejected
LV04437,EMP00416,Sick Leave,2025-10-31,2025-11-02,2,Approved
LV04438,EMP00142,Paternity Leave,2026-04-11,2026-04-21,10,Rejected
LV04439,EMP03166,Unpaid Leave,2025-09-21,2025-09-22,1,Approved
LV04440,EMP96392,Paternity Leave,2025-07-05,2025-07-14,9,Pending
LV04441,EMP00317,Maternity Leave,2025-05-16,2025-05-24,8,Rejected
LV04442,EMP00508,Maternity Leave,2025-10-25,2025-10-27,2,Pending
LV04443,EMP02576,Paternity Leave,2026-06-05,2026-06-06,1,Approved
LV04444,EMP03058,Casual Leave,2026-03-11,2026-03-15,4,Rejected
LV04445,EMP00547,Unpaid Leave,2025-03-18,2025-03-28,10,Pending
LV04446,EMP03051,Casual Leave,2026-04-01,2026-04-02,1,Pending
LV04447,EMP00413,Maternity Leave,2025-10-14,2025-10-18,4,Rejected
LV04448,EMP00154,Unpaid Leave,2025-08-22,2025-09-01,10,Rejected
LV04449,EMP01952,Sick Leave,2025-08-31,2025-09-03,3,Rejected
LV04450,EMP01266,Casual Leave,2025-09-02,2025-09-09,7,Approved
LV04451,EMP00143,Earned Leave,2025-03-17,2025-03-24,7,Pending
LV04452,EMP00504,Paternity Leave,2025-03-21,2025-03-26,5,Pending
LV04453,EMP02337,Earned Leave,2025-06-18,2025-06-22,4,Rejected
LV04454,EMP00146,Sick Leave,2025-02-06,2025-02-12,6,Approved
LV04455,EMP02819,Unpaid Leave,2025-01-16,2025-01-21,5,Rejected
LV04456,EMP01055,Earned Leave,2025-12-31,2026-01-01,1,Approved
LV04457,EMP01453,Paternity Leave,2025-01-13,2025-01-15,2,Rejected
LV04458,EMP00071,Unpaid Leave,2026-02-09,2026-02-19,10,Rejected
LV04459,EMP02507,Maternity Leave,2025-04-06,2025-04-14,8,Pending
LV04460,EMP00712,Maternity Leave,2026-07-14,2026-07-16,2,Approved
LV04461,EMP01956,Sick Leave,2026-02-07,2026-02-12,5,Rejected
LV04462,EMP00327,Casual Leave,2026-01-03,2026-01-12,9,Rejected
LV04463,EMP01426,Earned Leave,2025-01-19,2025-01-27,8,Pending
LV04464,EMP01422,Earned Leave,2025-01-27,2025-01-29,2,Approved
LV04465,EMP99672,Earned Leave,2026-06-01,2026-06-07,6,Approved
LV04466,EMP02809,Casual Leave,2026-06-18,2026-06-19,1,Pending
LV04467,EMP02832,Unpaid Leave,2025-05-16,2025-05-22,6,Approved
LV04468,EMP00167,Paternity Leave,2026-04-30,2026-05-01,1,Pending
LV04469,EMP01605,Casual Leave,2025-12-02,2025-12-12,10,Approved
LV04470,EMP00529,Sick Leave,2025-12-14,2025-12-24,10,Rejected
LV04471,EMP02589,Earned Leave,2025-04-17,2025-04-20,3,Approved
LV04472,EMP01875,Unpaid Leave,2026-06-16,2026-06-23,7,Rejected
LV04473,EMP00152,Earned Leave,2025-04-25,2025-05-04,9,Pending
LV04474,EMP01143,Casual Leave,2026-05-02,2026-05-12,10,Rejected
LV04475,EMP00161,Earned Leave,2026-05-13,2026-05-21,8,Pending
LV04476,EMP01340,Maternity Leave,2025-05-19,2025-05-24,5,Rejected
LV04477,EMP02043,Earned Leave,2026-06-03,2026-06-11,8,Rejected
LV04478,EMP01995,Sick Leave,2025-06-01,2025-06-11,10,Rejected
LV04479,EMP01715,Earned Leave,2026-01-07,2026-01-13,6,Rejected
LV04480,EMP02116,Maternity Leave,2026-03-09,2026-03-15,6,Rejected
LV04481,EMP03165,Earned Leave,2025-08-30,2025-08-31,1,Rejected
LV04482,EMP00788,Paternity Leave,2025-06-02,2025-06-05,3,Pending
LV04483,EMP02429,Sick Leave,2025-06-27,2025-06-30,3,Pending
LV04484,EMP01471,Earned Leave,2025-06-12,2025-06-17,5,Pending
LV04485,EMP00409,Unpaid Leave,2026-03-29,2026-04-05,7,Approved
LV04486,EMP01775,Earned Leave,2025-05-10,2025-05-18,8,Approved
LV04487,EMP01694,Casual Leave,2025-05-12,2025-05-21,9,Rejected
LV04488,EMP03074,Unpaid Leave,2025-03-14,2025-03-23,9,Rejected
LV04489,EMP01367,Sick Leave,2026-03-06,2026-03-16,10,Rejected
LV04490,EMP01324,Earned Leave,2026-06-13,2026-06-21,8,Rejected
LV04491,EMP02005,Maternity Leave,2025-12-16,2025-12-18,2,Approved
LV04492,EMP00727,Casual Leave,2026-01-23,2026-01-30,7,Approved
LV04493,EMP01341,Sick Leave,2025-09-29,2025-10-02,3,Rejected
LV04494,EMP00769,Sick Leave,2025-05-28,2025-05-31,3,Rejected
LV04495,EMP01988,Unpaid Leave,2026-01-26,2026-02-04,9,Approved
LV04496,EMP01645,Sick Leave,2025-02-21,2025-03-01,8,Rejected
LV04497,EMP01191,Earned Leave,2025-04-05,2025-04-07,2,Approved
LV04498,EMP01616,Sick Leave,2025-04-05,2025-04-06,1,Approved
LV04499,EMP02061,Paternity Leave,2026-06-15,2026-06-19,4,Approved
LV04500,EMP00462,Maternity Leave,2026-04-11,2026-04-14,3,Pending
LV04501,EMP01828,Unpaid Leave,2026-04-11,2026-04-12,1,Pending
LV04502,EMP02907,Casual Leave,2025-12-02,2025-12-07,5,Pending
LV04503,EMP00302,Sick Leave,2026-01-21,2026-01-22,1,Pending
LV04504,EMP01196,Maternity Leave,2026-02-11,2026-02-20,9,Rejected
LV04505,EMP02125,Unpaid Leave,2026-03-18,2026-03-25,7,Pending
LV04506,EMP01192,Paternity Leave,2026-06-10,2026-06-11,1,Pending
LV04507,EMP00855,Paternity Leave,2025-08-16,2025-08-26,10,Approved
LV04508,EMP02641,Sick Leave,2025-10-12,2025-10-21,9,Rejected
LV04509,EMP03176,Maternity Leave,2025-09-14,2025-09-23,9,Approved
LV04510,EMP02473,Earned Leave,2025-03-19,2025-03-26,7,Rejected
LV04511,EMP03056,Sick Leave,2025-01-20,2025-01-28,8,Approved
LV04512,EMP01825,Sick Leave,2025-01-29,2025-02-01,3,Pending
LV04513,EMP00675,Unpaid Leave,2026-02-25,2026-02-27,2,Rejected
LV04514,EMP00815,Earned Leave,2026-04-11,2026-04-17,6,Approved
LV04515,EMP01701,Maternity Leave,2026-01-25,2026-02-03,9,Approved
LV04516,EMP02649,Casual Leave,2025-01-04,2025-01-09,5,Approved
LV04517,EMP01275,Earned Leave,2025-07-13,2025-07-22,9,Rejected
LV04518,EMP00271,Maternity Leave,2025-07-30,2025-08-08,9,Pending
LV04519,EMP02110,Sick Leave,2025-09-16,2025-09-25,9,Approved
LV04520,EMP02882,Earned Leave,2025-05-25,2025-05-29,4,Rejected
LV04521,EMP00655,Unpaid Leave,2026-02-18,2026-02-25,7,Pending
LV04522,EMP01411,Paternity Leave,2025-05-05,2025-05-06,1,Pending
LV04523,EMP02458,Unpaid Leave,2025-11-21,2025-11-27,6,Rejected
LV04524,EMP00903,Earned Leave,2025-06-24,2025-07-01,7,Rejected
LV04525,EMP02976,Maternity Leave,2025-02-13,2025-02-19,6,Pending
LV04526,EMP01737,Unpaid Leave,2025-02-03,2025-02-08,5,Pending
LV04527,EMP02256,Sick Leave,2026-06-28,2026-07-02,4,Pending
LV04528,EMP03122,Sick Leave,2026-06-15,2026-06-18,3,Approved
LV04529,EMP01697,Sick Leave,2026-03-28,2026-04-02,5,Rejected
LV04530,EMP01681,Earned Leave,2025-09-27,2025-10-03,6,Rejected
LV04531,EMP00832,Sick Leave,2026-01-19,2026-01-23,4,Rejected
LV04532,EMP01051,Unpaid Leave,2026-05-03,2026-05-13,10,Pending
LV04533,EMP00590,Paternity Leave,2026-03-09,2026-03-16,7,Rejected
LV04534,EMP01703,Unpaid Leave,2026-01-29,2026-02-03,5,Pending
LV04535,EMP01523,Maternity Leave,2026-06-29,2026-07-02,3,Rejected
LV04536,EMP02833,Paternity Leave,2025-12-11,2025-12-17,6,Rejected
LV04537,EMP02042,Maternity Leave,2025-07-09,2025-07-12,3,Pending
LV04538,EMP01457,Unpaid Leave,2025-06-15,2025-06-24,9,Approved
LV04539,EMP00841,Sick Leave,2026-05-18,2026-05-24,6,Approved
LV04540,EMP00583,Maternity Leave,2025-11-13,2025-11-19,6,Rejected
LV04541,EMP00014,Casual Leave,2025-08-29,2025-09-03,5,Pending
LV04542,EMP00506,Maternity Leave,2026-01-29,2026-01-31,2,Pending
LV04543,EMP01457,Unpaid Leave,2025-02-26,2025-03-07,9,Pending
LV04544,EMP00163,Earned Leave,2025-12-01,2025-12-04,3,Rejected
LV04545,EMP02918,Maternity Leave,2026-03-24,2026-04-02,9,Approved
LV04546,EMP01509,Casual Leave,2026-05-08,2026-05-14,6,Rejected
LV04547,EMP00559,Unpaid Leave,2025-02-10,2025-02-13,3,Approved
LV04548,EMP02848,Paternity Leave,2026-06-19,2026-06-22,3,Pending
LV04549,EMP01861,Sick Leave,2025-09-16,2025-09-18,2,Pending
LV04550,EMP02031,Unpaid Leave,2025-07-06,2025-07-09,3,Rejected
LV04551,EMP03079,Paternity Leave,2026-06-02,2026-06-10,8,Rejected
LV04552,EMP02798,Sick Leave,2026-02-11,2026-02-16,5,Pending
LV04553,EMP02192,Unpaid Leave,2025-04-18,2025-04-23,5,Approved
LV04554,EMP02159,Casual Leave,2025-11-08,2025-11-12,4,Approved
LV04555,EMP00861,Sick Leave,2026-05-15,2026-05-25,10,Rejected
LV04556,EMP00618,Casual Leave,2026-03-31,2026-04-10,10,Rejected
LV04557,EMP00310,Maternity Leave,2026-06-19,2026-06-28,9,Rejected
LV04558,EMP00625,Paternity Leave,2025-07-25,2025-08-02,8,Rejected
LV04559,EMP00266,Casual Leave,2025-11-15,2025-11-18,3,Rejected
LV04560,EMP01141,Maternity Leave,2025-05-01,2025-05-02,1,Rejected
LV04561,EMP02657,Maternity Leave,2025-09-30,2025-10-07,7,Rejected
LV04562,EMP00474,Maternity Leave,2025-11-24,2025-11-28,4,Rejected
LV04563,EMP01739,Earned Leave,2025-09-22,2025-09-24,2,Rejected
LV04564,EMP00743,Maternity Leave,2025-04-25,2025-05-01,6,Approved
