review_id,employee_id,review_period,performance_rating,productivity_score,promotion_recommended,manager_comments_flag
PRF05253,EMP02192,2024-H1,5,94.1,No,No
PRF05254,EMP03157,2024-H2,4,89.6,No,Yes
PRF05255,EMP01451,2025-H2,3,75.3,No,Yes
PRF05256,EMP01262,2024-H2,,77.9,Yes,No
PRF05257,EMP01165,2026-H1,4,55.7,Yes,Yes
PRF05258,EMP02362,2024-H2,3,58.0,No,Yes
PRF05259,EMP01244,2025-H1,4,41.4,No,No
PRF05260,EMP01233,2026-H1,1,74.8,No,No
PRF05261,EMP02028,2025-H1,1,47.8,Yes,No
PRF05262,EMP01978,2024-H2,3,52.1,No,Yes
PRF05263,EMP01183,2025-H1,2,48.8,No,No
PRF05264,EMP00005,2024-H2,3,61.4,No,Yes
PRF05265,EMP01855,2024-H2,2,77.1,No,Yes
PRF05266,EMP00639,2024-H2,,65.7,No,Yes
PRF05267,EMP01727,2026-H1,1,73.4,Yes,Yes
PRF05268,EMP91815,2024-H2,4,97.0,No,No
PRF05269,EMP00242,2024-H2,4,64.9,No,Yes
PRF05270,EMP00088,2024-H1,5,73.0,No,No
PRF05271,EMP01726,2026-H1,4,88.4,No,No
PRF05272,EMP02656,2025-H2,4,97.1,No,Yes
PRF05273,EMP00511,2025-H2,2,43.0,No,No
PRF05274,EMP01799,2024-H1,4,65.9,No,Yes
PRF05275,EMP01415,2025-H1,5,73.8,No,Yes
PRF05276,EMP00445,2025-H1,5,96.8,Yes,No
PRF05277,EMP02132,2025-H1,4,96.5,No,No
PRF05278,EMP02255,2024-H1,2,68.0,No,Yes
PRF05279,EMP00728,2024-H2,4,88.5,No,Yes
PRF05280,EMP02803,2024-H2,1,88.5,No,Yes
PRF05281,EMP02327,2026-H1,3,53.3,No,Yes
PRF05282,EMP01975,2026-H1,4,56.8,No,Yes
PRF05283,EMP02426,2026-H1,5,40.1,Yes,Yes
PRF05284,EMP00949,2025-H2,5,85.8,No,Yes
PRF05285,EMP00619,2024-H1,3,63.6,Yes,Yes
PRF05286,EMP00389,2025-H1,5,99.4,Yes,Yes
PRF05287,EMP00806,2026-H1,,69.9,No,Yes
PRF05288,EMP00625,2026-H1,3,62.0,No,Yes
PRF05289,EMP00119,2024-H2,3,77.2,Yes,No
PRF05290,EMP01457,2025-H2,4,80.9,No,No
PRF05291,EMP93360,2024-H2,4,91.4,No,Yes
PRF05292,EMP02731,2024-H2,2,57.9,No,Yes
PRF05293,EMP01335,2024-H2,4,73.4,No,No
PRF05294,EMP01733,2026-H1,5,50.0,No,Yes
PRF05295,EMP03046,2025-H2,3,50.7,No,Yes
PRF05296,EMP00394,2026-H1,3,61.6,No,Yes
PRF05297,EMP01837,2025-H2,4,64.6,Yes,Yes
PRF05298,EMP01270,2025-H2,2,75.8,Yes,Yes
PRF05299,EMP01871,2026-H1,4,49.9,No,No
PRF05300,EMP02922,2025-H2,5,47.5,No,Yes
PRF05301,EMP01933,2024-H1,3,96.8,No,No
PRF05302,EMP01840,2025-H2,3,57.3,No,Yes
PRF05303,EMP02933,2025-H2,4,71.9,No,No
PRF05304,EMP01923,2024-H1,2,79.5,Yes,Yes
PRF05305,EMP02541,2025-H1,4,45.5,No,No
PRF05306,EMP02977,2024-H1,4,60.4,No,No
PRF05307,EMP02458,2025-H1,5,42.0,No,Yes
PRF05308,EMP01893,2026-H1,3,83.5,No,Yes
PRF05309,EMP02598,2025-H1,5,87.8,No,No
PRF05310,EMP00180,2026-H1,3,90.8,Yes,Yes
PRF05311,EMP00125,2025-H1,3,97.0,No,No
PRF05312,EMP02767,2024-H2,2,97.1,No,Yes
PRF05313,EMP02848,2024-H2,2,61.8,Yes,Yes
PRF05314,EMP02963,2025-H1,4,45.2,No,No
PRF05315,EMP01326,2024-H2,2,46.1,No,Yes
PRF05316,EMP00550,2025-H1,4,61.3,No,Yes
PRF05317,EMP00353,2024-H2,3,40.7,No,Yes
PRF05318,EMP01341,2025-H2,5,56.3,Yes,No
PRF05319,EMP00078,2026-H1,4,47.6,Yes,Yes
PRF05320,EMP02030,2026-H1,4,97.4,Yes,No
PRF05321,EMP02034,2024-H1,4,65.1,No,Yes
PRF05322,EMP01127,2025-H1,2,51.9,No,No
PRF05323,EMP01631,2024-H1,3,69.1,No,No
PRF05324,EMP01134,2026-H1,3,51.4,No,Yes
PRF05325,EMP00416,2026-H1,3,97.6,Yes,No
PRF05326,EMP00189,2024-H2,5,69.9,No,No
PRF05327,EMP02375,2024-H2,2,42.7,No,No
PRF05328,EMP02091,2024-H1,3,73.4,Yes,No
PRF05329,EMP01720,2025-H1,4,60.5,No,Yes
PRF05330,EMP00377,2024-H2,2,59.0,No,No
PRF05331,EMP01779,2025-H2,5,58.9,No,Yes
PRF05332,EMP02512,2025-H2,2,58.3,No,No
PRF05333,EMP02741,2025-H2,5,50.9,Yes,Yes
PRF05334,EMP03078,2025-H2,2,72.7,Yes,No
PRF05335,EMP00321,2025-H2,4,49.6,No,Yes
PRF05336,EMP01259,2025-H1,4,74.3,No,Yes
PRF05337,EMP01202,2026-H1,4,98.8,No,No
PRF05338,EMP01539,2024-H1,3,80.1,No,No
PRF05339,EMP99278,2024-H1,3,98.4,No,Yes
PRF05340,EMP01656,2025-H2,4,93.3,No,Yes
PRF05341,EMP00650,2026-H1,4,67.3,No,Yes
PRF05342,EMP01168,2025-H1,5,68.1,No,Yes
PRF05343,EMP01721,2026-H1,,83.0,No,No
PRF05344,EMP03193,2024-H1,3,46.3,Yes,Yes
PRF05345,EMP02314,2025-H2,,62.7,No,Yes
PRF05346,EMP02867,2026-H1,2,54.9,Yes,No
PRF05347,EMP02684,2025-H1,4,87.5,No,No
PRF05348,EMP02096,2025-H2,1,40.7,No,No
PRF05349,EMP01573,2025-H1,4,45.4,Yes,Yes
PRF05350,EMP02713,2025-H1,4,79.9,No,Yes
PRF05351,EMP01336,2025-H2,3,97.1,No,No
PRF05352,EMP01566,2025-H2,4,56.7,Yes,No
PRF05353,EMP02633,2025-H1,3,66.8,No,No
PRF05354,EMP01502,2024-H2,3,69.4,No,No
PRF05355,EMP02328,2024-H1,4,74.4,No,Yes
PRF05356,EMP01672,2026-H1,3,95.3,No,Yes
PRF05357,EMP01252,2024-H1,4,49.9,No,Yes
PRF05358,EMP03149,2024-H1,3,75.4,Yes,Yes
PRF05359,EMP02536,2026-H1,,60.7,No,Yes
PRF05360,EMP02494,2026-H1,2,69.4,No,No
PRF05361,EMP02971,2024-H1,3,42.6,No,Yes
PRF05362,EMP01978,2026-H1,3,88.9,No,Yes
PRF05363,EMP02012,2025-H2,5,54.1,No,Yes
PRF05364,EMP00215,2024-H2,3,47.0,Yes,Yes
PRF05365,EMP01271,2024-H2,3,91.0,No,No
PRF05366,EMP02651,2026-H1,3,45.9,Yes,No
PRF05367,EMP01522,2024-H2,4,63.4,Yes,No
PRF05368,EMP00461,2025-H2,5,73.2,No,Yes
PRF05369,EMP01922,2025-H1,2,89.7,No,No
PRF05370,EMP00649,2025-H2,3,56.0,No,No
PRF05371,EMP02525,2024-H1,3,82.9,No,No
PRF05372,EMP00009,2024-H2,5,93.9,No,Yes
PRF05373,EMP02558,2026-H1,3,91.0,No,No
PRF05374,EMP01306,2026-H1,4,88.8,No,No
PRF05375,EMP00490,2026-H1,2,98.2,No,No
PRF05376,EMP01497,2024-H1,3,77.4,No,Yes
PRF05377,EMP01148,2026-H1,3,74.7,No,Yes
PRF05378,EMP02861,2024-H1,2,60.5,Yes,Yes
PRF05379,EMP01591,2025-H1,3,61.6,Yes,Yes
PRF05380,EMP02878,2024-H2,3,95.5,No,Yes
PRF05381,EMP02290,2026-H1,4,92.2,No,No
PRF05382,EMP00956,2026-H1,3,58.0,Yes,Yes
PRF05383,EMP01997,2024-H2,3,99.4,No,No
PRF05384,EMP02638,2024-H1,,99.2,No,No
PRF05385,EMP00557,2024-H2,5,97.9,No,Yes
PRF05386,EMP00251,2024-H2,5,56.3,Yes,No
PRF05387,EMP02317,2025-H1,4,97.2,No,Yes
PRF05388,EMP00644,2026-H1,4,77.4,No,No
PRF05389,EMP00320,2024-H2,5,64.6,No,Yes
PRF05390,EMP02486,2025-H1,1,89.3,No,Yes
PRF05391,EMP00848,2024-H1,4,50.9,No,Yes
PRF05392,EMP02451,2025-H2,1,81.4,No,Yes
PRF05393,EMP02603,2024-H1,4,43.7,No,Yes
PRF05394,EMP01835,2025-H1,3,78.6,No,Yes
PRF05395,EMP03175,2024-H1,3,91.5,No,Yes
PRF05396,EMP03143,2024-H1,4,89.6,No,Yes
PRF05397,EMP01611,2025-H2,1,55.8,No,Yes
PRF05398,EMP02514,2024-H2,4,87.5,No,No
PRF05399,EMP02013,2025-H1,5,49.6,No,Yes
PRF05400,EMP00421,2025-H1,3,76.2,Yes,Yes
PRF05401,EMP02172,2024-H2,3,64.2,No,Yes
PRF05402,EMP01041,2024-H1,5,74.0,No,No
PRF05403,EMP00780,2024-H2,5,44.5,No,No
PRF05404,EMP03199,2024-H1,3,82.0,No,Yes
PRF05405,EMP01866,2025-H2,4,65.6,Yes,Yes
PRF05406,EMP02318,2024-H2,4,77.7,No,No
PRF05407,EMP00733,2025-H2,4,84.0,No,Yes
PRF05408,EMP01947,2025-H1,4,69.5,Yes,Yes
PRF05409,EMP02277,2025-H1,4,70.6,No,Yes
PRF05410,EMP02988,2025-H2,3,66.1,No,Yes
PRF05411,EMP01997,2025-H2,3,76.4,No,No
PRF05412,EMP01103,2025-H2,5,59.3,No,No
PRF05413,EMP99835,2024-H1,5,43.3,No,Yes
PRF05414,EMP02101,2024-H1,4,61.4,No,No
PRF05415,EMP00205,2024-H2,4,70.3,No,No
PRF05416,EMP00563,2024-H1,3,93.9,No,Yes
PRF05417,EMP00559,2025-H2,4,94.1,No,No
PRF05418,EMP03057,2025-H1,3,72.9,No,No
PRF05419,EMP02397,2026-H1,4,82.5,No,No
PRF05420,EMP02378,2025-H2,3,69.0,No,No
PRF05421,EMP00666,2026-H1,3,81.2,Yes,Yes
PRF05422,EMP02986,2025-H1,4,54.0,No,No
PRF05423,EMP00884,2026-H1,4,49.8,No,Yes
PRF05424,EMP00526,2025-H2,,97.9,No,Yes
PRF05425,EMP01587,2024-H1,3,67.8,No,No
PRF05426,EMP01973,2024-H2,4,49.9,No,No
PRF05427,EMP01393,2026-H1,1,95.7,No,No
PRF05428,EMP00130,2025-H1,3,95.0,Yes,Yes
PRF05429,EMP01457,2024-H1,3,40.4,Yes,No
PRF05430,EMP01038,2025-H1,4,98.1,No,Yes
PRF05431,EMP00641,2025-H1,3,43.6,No,Yes
PRF05432,EMP01163,2024-H2,2,45.5,No,Yes
PRF05433,EMP02300,2024-H2,4,92.5,No,No
PRF05434,EMP01863,2024-H1,3,76.5,Yes,No
PRF05435,EMP00251,2024-H2,2,86.1,No,Yes
PRF05436,EMP01956,2024-H2,3,64.3,No,Yes
PRF05437,EMP00063,2024-H1,4,87.0,No,No
PRF05438,EMP01163,2026-H1,3,85.3,No,Yes
PRF05439,EMP02098,2026-H1,4,45.7,No,No
PRF05440,EMP03010,2026-H1,4,45.7,No,No
PRF05441,EMP02027,2024-H1,5,98.6,No,No
PRF05442,EMP01534,2025-H1,2,68.7,No,No
PRF05443,EMP02540,2024-H1,3,43.9,No,Yes
PRF05444,EMP01003,2025-H1,4,99.8,No,Yes
PRF05445,EMP01230,2024-H1,4,98.5,No,Yes
PRF05446,EMP02111,2025-H2,3,73.9,Yes,No
PRF05447,EMP01128,2024-H2,2,72.6,No,Yes
PRF05448,EMP00452,2024-H2,4,71.9,No,Yes
PRF05449,EMP01619,2024-H2,3,89.2,No,Yes
PRF05450,EMP00832,2025-H1,3,60.5,Yes,Yes
PRF05451,EMP00416,2025-H1,3,58.2,No,No
PRF05452,EMP00584,2025-H2,5,71.9,Yes,Yes
PRF05453,EMP00947,2025-H2,4,72.4,Yes,No
PRF05454,EMP02884,2026-H1,5,66.8,Yes,No
PRF05455,EMP02014,2024-H2,5,91.7,No,No
PRF05456,EMP00427,2024-H2,3,80.8,No,Yes
PRF05457,EMP03191,2025-H1,2,46.3,No,No
PRF05458,EMP02664,2024-H1,3,99.8,No,Yes
PRF05459,EMP00162,2025-H1,3,70.0,No,Yes
PRF05460,EMP01656,2025-H2,1,82.0,No,Yes
PRF05461,EMP02948,2024-H2,4,80.3,No,No
PRF05462,EMP01409,2026-H1,3,69.3,No,No
PRF05463,EMP00078,2025-H2,3,47.8,No,No
PRF05464,EMP00214,2024-H2,2,54.3,Yes,Yes
PRF05465,EMP00533,2024-H1,4,99.6,Yes,Yes
PRF05466,EMP00150,2024-H2,5,43.3,No,No
PRF05467,EMP00901,2026-H1,3,44.4,No,Yes
PRF05468,EMP01702,2024-H1,1,47.9,No,Yes
PRF05469,EMP02839,2024-H2,4,64.0,No,No
PRF05470,EMP02713,2025-H2,3,64.0,No,No
PRF05471,EMP02095,2025-H1,3,98.7,No,No
PRF05472,EMP02516,2026-H1,3,79.1,No,Yes
PRF05473,EMP02625,2024-H2,3,86.5,No,Yes
PRF05474,EMP01857,2026-H1,4,58.3,No,No
PRF05475,EMP00751,2024-H2,3,45.0,Yes,Yes
PRF05476,EMP02674,2026-H1,4,49.1,No,Yes
PRF05477,EMP03065,2025-H2,4,87.6,No,No
PRF05478,EMP00819,2024-H2,3,67.3,No,No
PRF05479,EMP01693,2026-H1,4,67.8,No,No
PRF05480,EMP01927,2024-H2,2,99.1,No,No
PRF05481,EMP02256,2024-H1,3,74.5,No,Yes
PRF05482,EMP01792,2024-H1,2,89.0,Yes,No
PRF05483,EMP00153,2024-H2,4,69.8,No,Yes
PRF05484,EMP02438,2025-H2,3,68.0,No,Yes
PRF05485,EMP00862,2026-H1,,81.4,No,No
PRF05486,EMP02293,2025-H2,4,68.8,No,Yes
PRF05487,EMP01999,2025-H2,4,60.1,Yes,Yes
PRF05488,EMP00531,2025-H2,2,69.3,No,No
PRF05489,EMP02795,2025-H2,3,62.9,No,No
PRF05490,EMP01573,2024-H1,4,78.6,No,Yes
PRF05491,EMP02635,2026-H1,2,42.6,No,Yes
PRF05492,EMP02510,2026-H1,4,73.8,No,No
PRF05493,EMP02555,2025-H2,5,40.2,No,No
PRF05494,EMP03083,2025-H2,3,64.2,No,Yes
PRF05495,EMP00837,2024-H2,2,57.0,No,Yes
PRF05496,EMP01127,2026-H1,4,91.8,No,No
PRF05497,EMP02242,2025-H2,4,77.0,Yes,No
PRF05498,EMP02572,2024-H2,4,82.0,No,Yes
PRF05499,EMP00764,2024-H2,4,88.8,No,Yes
PRF05500,EMP02750,2024-H2,3,92.6,No,No
PRF05501,EMP00212,2025-H1,5,57.0,No,No
PRF05502,EMP01616,2024-H1,4,57.9,Yes,No
PRF05503,EMP01729,2026-H1,3,55.2,No,Yes
PRF05504,EMP01668,2024-H2,3,94.8,No,Yes
PRF05505,EMP00383,2026-H1,4,57.0,No,Yes
PRF05506,EMP02891,2024-H1,4,91.8,No,No
PRF05507,EMP03058,2024-H1,4,49.4,Yes,No
PRF05508,EMP03036,2024-H2,3,51.4,Yes,No
PRF05509,EMP02875,2025-H1,3,87.5,Yes,No
PRF05510,EMP01545,2024-H1,5,86.2,No,No
PRF05511,EMP01700,2025-H1,4,86.1,No,Yes
PRF05512,EMP00045,2026-H1,3,81.5,No,No
PRF05513,EMP90781,2025-H2,3,70.1,No,No
PRF05514,EMP96978,2025-H2,1,97.7,No,Yes
PRF05515,EMP01871,2024-H1,4,74.3,No,No
PRF05516,EMP02370,2024-H1,5,45.6,No,No
PRF05517,EMP01347,2024-H1,3,73.5,No,No
PRF05518,EMP00770,2024-H1,3,63.4,Yes,No
PRF05519,EMP01567,2024-H1,3,82.8,Yes,Yes
PRF05520,EMP02157,2025-H1,4,54.7,No,Yes
PRF05521,EMP00712,2024-H2,3,78.2,No,No
PRF05522,EMP02624,2024-H2,5,56.3,No,No
PRF05523,EMP02568,2025-H1,3,68.3,No,No
PRF05524,EMP01852,2025-H1,,68.3,No,No
PRF05525,EMP01657,2025-H2,4,40.4,No,Yes
PRF05526,EMP00354,2026-H1,4,48.3,No,Yes
PRF05527,EMP02262,2025-H1,2,93.7,No,Yes
PRF05528,EMP00095,2024-H1,4,49.8,Yes,No
PRF05529,EMP02123,2024-H1,5,41.9,No,No
PRF05530,EMP01392,2024-H1,3,81.5,Yes,Yes
PRF05531,EMP02896,2026-H1,3,74.4,No,Yes
PRF05532,EMP02788,2026-H1,5,42.2,No,No
PRF05533,EMP01632,2025-H1,5,98.1,No,Yes
PRF05534,EMP02395,2024-H2,3,66.4,No,No
PRF05535,EMP00707,2024-H1,1,63.0,No,No
PRF05536,EMP02212,2024-H1,4,57.2,No,Yes
PRF05537,EMP00023,2025-H2,4,52.2,No,Yes
PRF05538,EMP02729,2025-H1,5,44.0,No,Yes
PRF05539,EMP02250,2024-H2,5,57.5,No,No
PRF05540,EMP02519,2026-H1,3,52.8,Yes,No
PRF05541,EMP00413,2025-H2,5,65.9,No,No
PRF05542,EMP01761,2026-H1,3,52.1,No,No
PRF05543,EMP02543,2026-H1,3,97.2,No,No
PRF05544,EMP01649,2026-H1,5,47.4,No,Yes
PRF05545,EMP01307,2025-H2,1,73.8,No,No
PRF05546,EMP02718,2026-H1,5,49.5,No,Yes
PRF05547,EMP00439,2025-H2,3,93.9,No,No
PRF05548,EMP03163,2026-H1,1,68.5,Yes,Yes
PRF05549,EMP01437,2025-H1,1,87.3,No,Yes
PRF05550,EMP01958,2025-H1,3,54.5,No,No
PRF05551,EMP02445,2026-H1,4,96.2,No,No
PRF05552,EMP00750,2025-H1,2,99.6,No,Yes
PRF05553,EMP03087,2026-H1,3,76.7,No,No
PRF05554,EMP02028,2026-H1,,63.0,No,No
PRF05555,EMP02360,2024-H2,2,60.5,No,Yes
PRF05556,EMP02682,2026-H1,5,94.4,No,No
PRF05557,EMP01282,2024-H2,5,55.9,No,No
PRF05558,EMP00222,2024-H2,5,43.5,No,No
PRF05559,EMP00637,2024-H2,4,88.1,No,Yes
PRF05560,EMP00758,2026-H1,3,99.8,Yes,No
PRF05561,EMP02128,2024-H2,2,46.4,No,Yes
PRF05562,EMP02654,2025-H2,4,96.3,No,No
PRF05563,EMP01502,2025-H1,4,65.2,No,No
PRF05564,EMP02559,2025-H1,4,40.6,Yes,Yes
PRF05565,EMP02668,2024-H1,1,65.7,No,Yes
PRF05566,EMP91249,2026-H1,1,57.5,No,Yes
PRF05567,EMP01897,2025-H2,3,97.1,No,Yes
PRF05568,EMP01764,2025-H2,4,59.0,No,No
PRF05569,EMP01258,2025-H1,3,40.8,No,Yes
PRF05570,EMP02474,2024-H2,3,51.7,No,No
PRF05571,EMP02177,2024-H2,3,96.3,Yes,Yes
PRF05572,EMP03189,2024-H1,5,78.9,No,Yes
PRF05573,EMP02891,2026-H1,3,92.5,No,No
PRF05574,EMP02582,2026-H1,4,94.7,No,No
PRF05575,EMP02224,2024-H2,4,81.4,No,No
PRF05576,EMP01407,2025-H1,4,70.8,Yes,No
PRF05577,EMP03131,2024-H1,4,55.8,Yes,No
PRF05578,EMP00086,2025-H2,4,65.7,No,No
PRF05579,EMP02948,2025-H1,5,94.3,No,Yes
PRF05580,EMP02574,2024-H2,4,71.6,No,No
PRF05581,EMP98735,2026-H1,4,68.8,Yes,No
PRF05582,EMP00829,2025-H2,2,84.1,No,No
PRF05583,EMP02591,2024-H1,3,86.2,No,No
PRF05584,EMP01687,2025-H1,2,42.9,Yes,No
PRF05585,EMP01582,2024-H2,3,82.1,No,Yes
PRF05586,EMP01722,2025-H2,4,46.1,No,No
PRF05587,EMP00954,2025-H1,3,63.1,No,No
PRF05588,EMP02027,2024-H2,2,50.3,No,No
PRF05589,EMP01863,2024-H2,4,40.4,No,Yes
PRF05590,EMP02211,2025-H2,4,77.1,No,No
PRF05591,EMP02456,2026-H1,,69.1,Yes,Yes
PRF05592,EMP01940,2025-H2,1,50.1,Yes,No
PRF05593,EMP01766,2024-H1,4,57.4,Yes,Yes
PRF05594,EMP00746,2025-H1,3,90.3,No,No
PRF05595,EMP02231,2025-H1,3,64.8,No,No
PRF05596,EMP00090,2024-H1,2,78.9,Yes,Yes
PRF05597,EMP01053,2026-H1,4,74.2,No,Yes
PRF05598,EMP02635,2025-H2,5,62.0,No,Yes
PRF05599,EMP02768,2025-H1,3,77.2,Yes,Yes
PRF05600,EMP00926,2025-H1,3,56.5,No,Yes
PRF05601,EMP02167,2026-H1,4,54.5,Yes,Yes
PRF05602,EMP97639,2025-H2,3,91.2,No,Yes
PRF05603,EMP01023,2026-H1,4,73.4,No,No
PRF05604,EMP02928,2025-H1,4,41.9,No,Yes
PRF05605,EMP01413,2026-H1,4,51.2,No,No
PRF05606,EMP00071,2026-H1,4,89.2,Yes,No
PRF05607,EMP00682,2024-H1,5,72.5,Yes,No
PRF05608,EMP02984,2025-H1,4,45.4,No,No
PRF05609,EMP01765,2025-H2,3,71.7,No,Yes
PRF05610,EMP01275,2026-H1,1,42.6,Yes,Yes
PRF05611,EMP00412,2024-H2,2,93.9,No,No
PRF05612,EMP02513,2024-H1,3,67.3,No,No
PRF05613,EMP00069,2026-H1,3,47.2,No,Yes
PRF05614,EMP00435,2025-H2,2,62.9,No,Yes
PRF05615,EMP00685,2026-H1,5,83.4,No,Yes
PRF05616,EMP02389,2025-H2,4,79.1,No,Yes
PRF05617,EMP00116,2024-H2,3,45.6,No,Yes
PRF05618,EMP02155,2024-H1,3,40.8,No,No
PRF05619,EMP00805,2024-H1,4,81.1,Yes,Yes
PRF05620,EMP02687,2025-H1,3,94.1,Yes,No
PRF05621,EMP00296,2026-H1,3,47.2,No,No
PRF05622,EMP02676,2024-H2,3,71.1,No,Yes
PRF05623,EMP01270,2026-H1,5,60.8,No,No
PRF05624,EMP02357,2025-H1,3,94.6,No,No
PRF05625,EMP02987,2024-H2,3,45.1,No,No
PRF05626,EMP00692,2026-H1,3,45.4,No,No
PRF05627,EMP02426,2025-H1,2,69.6,No,Yes
PRF05628,EMP01730,2024-H1,1,72.1,No,No
PRF05629,EMP01585,2026-H1,5,71.7,No,No
PRF05630,EMP00341,2024-H2,4,78.7,No,Yes
PRF05631,EMP01083,2024-H1,4,84.2,No,Yes
PRF05632,EMP01273,2025-H2,1,73.6,No,Yes
PRF05633,EMP01404,2024-H2,3,56.2,No,No
PRF05634,EMP00803,2024-H2,3,45.1,No,No
PRF05635,EMP01898,2025-H1,4,86.6,No,Yes
PRF05636,EMP01528,2025-H2,4,51.2,No,No
PRF05637,EMP00341,2024-H2,4,86.1,No,No
PRF05638,EMP02612,2025-H1,4,58.0,No,No
PRF05639,EMP00540,2026-H1,3,89.2,No,No
PRF05640,EMP01667,2024-H2,3,60.5,No,No
PRF05641,EMP00142,2026-H1,3,50.7,No,No
PRF05642,EMP00158,2025-H1,3,43.8,No,Yes
PRF05643,EMP02285,2024-H2,3,88.2,No,No
PRF05644,EMP02656,2024-H1,4,65.2,No,No
PRF05645,EMP03163,2024-H2,5,75.5,No,No
PRF05646,EMP02778,2026-H1,3,59.4,No,No
PRF05647,EMP01837,2024-H2,2,85.4,No,Yes
PRF05648,EMP02072,2026-H1,3,63.2,No,No
PRF05649,EMP00136,2024-H1,3,42.9,No,No
PRF05650,EMP00750,2025-H2,4,75.9,No,No
PRF05651,EMP01153,2025-H1,1,88.1,No,No
PRF05652,EMP00665,2026-H1,5,70.0,No,No
PRF05653,EMP00051,2025-H1,5,79.1,No,No
PRF05654,EMP00085,2024-H1,5,96.6,Yes,No
PRF05655,EMP01718,2025-H1,4,57.4,No,Yes
PRF05656,EMP01516,2024-H1,4,89.2,Yes,Yes
PRF05657,EMP02489,2025-H1,5,52.7,No,No
PRF05658,EMP00320,2025-H1,4,52.0,No,No
PRF05659,EMP02345,2025-H2,4,76.7,No,Yes
PRF05660,EMP00269,2024-H2,3,97.5,No,Yes
PRF05661,EMP01030,2024-H1,3,67.3,No,Yes
PRF05662,EMP01668,2025-H2,3,77.6,No,No
PRF05663,EMP02256,2024-H1,4,92.2,No,Yes
PRF05664,EMP00144,2025-H1,4,52.3,Yes,Yes
PRF05665,EMP00532,2025-H2,2,76.3,No,Yes
PRF05666,EMP00337,2025-H2,4,51.1,No,Yes
PRF05667,EMP01247,2024-H1,5,64.7,Yes,No
PRF05668,EMP00904,2024-H2,2,88.3,No,Yes
PRF05669,EMP00248,2024-H2,5,88.7,No,Yes
PRF05670,EMP01538,2025-H1,4,47.8,Yes,No
PRF05671,EMP91681,2025-H1,5,70.6,Yes,No
PRF05672,EMP00435,2025-H2,,78.2,Yes,Yes
PRF05673,EMP02920,2026-H1,3,95.5,No,Yes
PRF05674,EMP02080,2025-H2,5,97.0,No,Yes
PRF05675,EMP00085,2024-H2,3,48.7,No,No
PRF05676,EMP02204,2026-H1,5,50.8,No,Yes
PRF05677,EMP02194,2024-H2,5,66.4,Yes,Yes
PRF05678,EMP02931,2025-H2,3,80.8,No,Yes
PRF05679,EMP00836,2025-H2,3,59.2,No,No
PRF05680,EMP03153,2026-H1,3,89.7,No,Yes
PRF05681,EMP01172,2025-H1,3,51.2,No,No
PRF05682,EMP02106,2025-H1,3,81.0,No,Yes
PRF05683,EMP00734,2024-H2,3,94.4,No,No
PRF05684,EMP02925,2026-H1,5,72.7,No,No
PRF05685,EMP97845,2025-H2,4,82.9,No,Yes
PRF05686,EMP92295,2024-H1,3,54.3,No,No
PRF05687,EMP02385,2024-H2,3,59.2,No,Yes
PRF05688,EMP01049,2024-H2,3,74.9,Yes,Yes
PRF05689,EMP03112,2024-H1,3,60.3,Yes,No
PRF05690,EMP02647,2024-H1,3,61.1,No,No
PRF05691,EMP01845,2024-H2,1,88.2,No,Yes
PRF05692,EMP00187,2024-H2,5,48.9,No,No
PRF05693,EMP00660,2025-H2,3,68.9,No,Yes
PRF05694,EMP00280,2024-H1,5,95.8,No,Yes
PRF05695,EMP01256,2024-H1,5,76.4,No,Yes
PRF05696,EMP91994,2024-H1,3,69.5,No,Yes
PRF05697,EMP00008,2025-H2,3,81.3,No,Yes
PRF05698,EMP02978,2025-H2,5,66.7,No,No
PRF05699,EMP00466,2024-H1,3,61.8,No,No
PRF05700,EMP01320,2024-H1,5,87.9,No,No
PRF05701,EMP02805,2025-H1,3,9.2,No,No
PRF05702,EMP03125,2024-H1,3,44.9,No,Yes
PRF05703,EMP02581,2024-H1,3,98.0,No,No
PRF05704,EMP00366,2024-H2,3,80.9,No,No
PRF05705,EMP02178,2026-H1,2,83.6,No,No
PRF05706,EMP03051,2026-H1,5,81.9,No,Yes
PRF05707,EMP03067,2024-H2,3,70.7,No,Yes
PRF05708,EMP00759,2024-H1,3,49.9,No,No
PRF05709,EMP01204,2025-H2,3,80.4,Yes,No
PRF05710,EMP02549,2024-H1,3,3.5,Yes,Yes
PRF05711,EMP01784,2025-H2,4,88.5,No,No
PRF05712,EMP02668,2024-H1,4,47.2,No,Yes
PRF05713,EMP00773,2025-H1,5,93.6,No,No
PRF05714,EMP01952,2025-H2,4,42.6,No,No
PRF05715,EMP01349,2025-H2,5,50.7,Yes,No
PRF05716,EMP01125,2026-H1,2,50.5,No,Yes
PRF05717,EMP94220,2026-H1,4,83.7,Yes,No
PRF05718,EMP01652,2025-H1,4,61.3,Yes,Yes
PRF05719,EMP00651,2024-H1,4,62.4,No,No
PRF05720,EMP02301,2025-H1,4,92.1,No,Yes
PRF05721,EMP00316,2024-H1,,91.2,No,Yes
PRF05722,EMP01292,2024-H2,3,63.9,No,Yes
PRF05723,EMP00231,2024-H1,4,70.5,No,Yes
PRF05724,EMP00520,2024-H1,3,99.7,Yes,No
PRF05725,EMP02554,2026-H1,1,73.3,No,Yes
PRF05726,EMP01480,2024-H2,3,46.5,No,Yes
PRF05727,EMP02282,2025-H2,5,78.5,Yes,Yes
